Error: missing newline in D:\VuGen\Scripts2\Script\UC2_Registration\..\fileDat\users.dat	[MsgId: MERR-13874]
Action.c(65): Warning: The string '"fp":"1.c900ba9a2d8318263fd43782ee6fd5fb50bad78bf0eb2c972b5922c458af45ed"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '34205b46-d34d-4e93-8ce9-33fd8d678ace' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '"fp":"1.cd1978742a4afdbaaa15bf712d5c90bef4144caa99024df98f6a9ad58043ae85"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '618c9dc1-3a4a-4750-b43b-6eee5329d411' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '"fp":"1.c64c9c1008f3ba5f6e18b3ca524bc98dcd8acfae0a2720a8f1f3ef0f8d643d05"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string 'd0a04659-5b8e-4852-ab95-ee0d50beb7bc' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '"fp":"1.d68a1e6d53e787feb3bcab12c5e7e76ade2594add8c77084503cd288e460a838"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string 'f00455d0-37a7-441f-ba29-ee0b21d29be8' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '"avx":true,"physmemory":8,"sse":true,"sse2":true,"sse3":true,"sse41":true,"sse42":true,"ssse3":true' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '"arch":"x86_64","platform":"Windows","version":"10.0.19045.3570"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '08e141b2-032c-4eb3-a656-623ff762f4a5' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string 'db364f64-3c8d-4250-9e8a-0590f19f239d' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Warning: The string '"autoupdatecheckenabled":true,"ismachine":true,"lastchecked":0,"laststarted":0,"name":"Omaha","updatepolicy":-1,"version":"1.3.36.312"' with parameter delimiters is not a parameter.	[MsgId: MWAR-13987]
Action.c(65): Downloading resource "http://pki.goog/repo/certs/gtsr1.der" (specified by argument number 13)  	[MsgId: MMSG-26577]
Action.c(65): Warning -26604: Unsupported "Content-Encoding"  	[MsgId: MWAR-26604]
Action.c(65): web_custom_request("json") highest severity level was "warning", 3301 body bytes, 1816 header bytes  	[MsgId: MMSG-26388]
Action.c(98): Notify: Transaction "StartWebTours" ended with a "Pass" status (Duration: 0,2426 Wasted Time: 0,0005).	[MsgId: MMSG-16871]
Action.c(103): Notify: Transaction "ToRegistrationPage" started.	[MsgId: MMSG-16999]
Action.c(105): web_add_auto_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
Action.c(105): web_add_auto_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
Action.c(108): web_add_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(108): web_add_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
Action.c(111): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
Action.c(111): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
Action.c(114): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(114): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(117): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(117): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(120): web_add_auto_header("sec-ch-ua") started  	[MsgId: MMSG-26355]
Action.c(120): web_add_auto_header("sec-ch-ua") was successful  	[MsgId: MMSG-26392]
Action.c(123): web_add_auto_header("sec-ch-ua-mobile") started  	[MsgId: MMSG-26355]
Action.c(123): web_add_auto_header("sec-ch-ua-mobile") was successful  	[MsgId: MMSG-26392]
Action.c(126): web_add_auto_header("sec-ch-ua-platform") started  	[MsgId: MMSG-26355]
Action.c(126): web_add_auto_header("sec-ch-ua-platform") was successful  	[MsgId: MMSG-26392]
Action.c(129): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
Action.c(158): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(158): Notify: Parameter Substitution: parameter "login" =  "eujlowgqf"	[MsgId: MMSG-13992]
Action.c(158): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(159): web_submit_data("registration") started  	[MsgId: MMSG-26355]
Action.c(159): Notify: Parameter Substitution: parameter "login" =  "eujlowgqf"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "password" =  "415341313"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "password" =  "415341313"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "newFirstName" =  "Maria"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "newLastName" =  "Gold"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "newStreetUser" =  "Livnevaya"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "newCityUser" =  "Magadan"	[MsgId: MMSG-13992]
Action.c(159): Resource "http://localhost:1080/WebTours/images/button_next.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(159): Registered web_reg_find successful for "Text=Thank you, <b>eujlowgqf</b>, for registering and welcome to the Web Tours family." (count=1)  	[MsgId: MMSG-26364]
Action.c(159): web_submit_data("registration") was successful, 1082 body bytes, 374 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(179): Notify: Transaction "Registration" ended with a "Pass" status (Duration: 5,0757 Think Time: 5,0024 Wasted Time: 0,0000).	[MsgId: MMSG-16870]
Action.c(184): Notify: Transaction "LogIn" started.	[MsgId: MMSG-16999]
Action.c(186): web_remove_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(186): Previous automatically added web header for "Sec-Fetch-User" removed  	[MsgId: MMSG-26587]
Action.c(186): web_remove/revert_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(188): web_remove_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(188): Previous automatically added web header for "Upgrade-Insecure-Requests" removed  	[MsgId: MMSG-26587]
Action.c(188): web_remove/revert_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(190): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(190): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(193): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(193): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(196): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
Action.c(130): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(130): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(131): web_url("open_registration_page") started  	[MsgId: MMSG-26355]
Action.c(131): Found resource "http://localhost:1080/WebTours/profileValidate.js" in HTML "http://localhost:1080/cgi-bin/login.pl?username=&password=&getInfo=true"  	[MsgId: MMSG-26659]
Action.c(131): Found resource "http://localhost:1080/WebTours/images/button_next.gif" in HTML "http://localhost:1080/cgi-bin/login.pl?username=&password=&getInfo=true"  	[MsgId: MMSG-26659]
Action.c(131): Resource "http://pki.goog/repo/certs/gts1c3.der" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(131): Resource "http://pki.goog/repo/certs/gtsr1.der" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(131): Registered web_reg_find successful for "Text=<B>First time registering? Please complete the form below.</B>" (count=1)  	[MsgId: MMSG-26364]
Action.c(131): web_url("open_registration_page") was successful, 14475 body bytes, 841 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(146): Notify: Transaction "ToRegistrationPage" ended with a "Pass" status (Duration: 5,0934 Think Time: 5,0013 Wasted Time: 0,0000).	[MsgId: MMSG-16870]
Action.c(151): Notify: Transaction "Registration" started.	[MsgId: MMSG-16999]
Action.c(153): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(153): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(156): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
Action.c(198): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(198): Notify: Parameter Substitution: parameter "login" =  "eujlowgqf"	[MsgId: MMSG-13992]
Action.c(198): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(199): web_url("open_home_page") started  	[MsgId: MMSG-26355]
Action.c(199): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home" in "http://localhost:1080/cgi-bin/welcome.pl?page=menus"  	[MsgId: MMSG-26574]
Action.c(199): Detected non-resource "http://localhost:1080/cgi-bin/login.pl?intro=true" in "http://localhost:1080/cgi-bin/welcome.pl?page=menus"  	[MsgId: MMSG-26574]
Action.c(199): Found resource "http://localhost:1080/WebTours/images/flights.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
Action.c(199): Found resource "http://localhost:1080/WebTours/images/itinerary.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
Action.c(199): Found resource "http://localhost:1080/WebTours/images/in_home.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
Action.c(199): Found resource "http://localhost:1080/WebTours/images/signoff.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
Action.c(199): Registered web_reg_find successful for "Text=Welcome, <b>eujlowgqf</b>, to the Web Tours reservation pages." (count=1)  	[MsgId: MMSG-26364]
Action.c(199): web_url("open_home_page") was successful, 5899 body bytes, 1891 header bytes, 36 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(208): Notify: Transaction "LogIn" ended with a "Pass" status (Duration: 5,1521 Think Time: 5,0094 Wasted Time: 0,0000).	[MsgId: MMSG-16870]
Action.c(212): Notify: Transaction "LogOut" started.	[MsgId: MMSG-16999]
Action.c(214): web_add_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(214): web_add_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(217): web_add_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(217): web_add_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(220): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
Action.c(158): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(158): Notify: Parameter Substitution: parameter "login" =  "bylningie"	[MsgId: MMSG-13992]
Action.c(158): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(159): web_submit_data("registration") started  	[MsgId: MMSG-26355]
Action.c(159): Notify: Parameter Substitution: parameter "login" =  "bylningie"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "password" =  "254345524"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "password" =  "254345524"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "newFirstName" =  "Timur"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "newLastName" =  "Montana"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "newStreetUser" =  "Krasnaya"	[MsgId: MMSG-13992]
Action.c(159): Notify: Parameter Substitution: parameter "newCityUser" =  "Moskow"	[MsgId: MMSG-13992]
Action.c(159): Resource "http://localhost:1080/WebTours/images/button_next.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(159): Registered web_reg_find successful for "Text=Thank you, <b>bylningie</b>, for registering and welcome to the Web Tours family." (count=1)  	[MsgId: MMSG-26364]
Action.c(159): web_submit_data("registration") was successful, 1082 body bytes, 375 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(179): Notify: Transaction "Registration" ended with a "Pass" status (Duration: 5,0943 Think Time: 5,0121 Wasted Time: 0,0000).	[MsgId: MMSG-16870]
Action.c(184): Notify: Transaction "LogIn" started.	[MsgId: MMSG-16999]
Action.c(186): web_remove_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(186): Previous automatically added web header for "Sec-Fetch-User" removed  	[MsgId: MMSG-26587]
Action.c(186): web_remove/revert_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(188): web_remove_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(188): Previous automatically added web header for "Upgrade-Insecure-Requests" removed  	[MsgId: MMSG-26587]
Action.c(188): web_remove/revert_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(190): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(190): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(193): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(193): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(196): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
../fileDat/lib.h(3): web_reg_find started  	[MsgId: MMSG-26355]
../fileDat/lib.h(3): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
../fileDat/lib.h(4): web_url("SignOff Button") started  	[MsgId: MMSG-26355]
../fileDat/lib.h(4): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?in=home" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
../fileDat/lib.h(4): Detected non-resource "http://localhost:1080/WebTours/home.html" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
../fileDat/lib.h(4): Retrieving data from cache for "http://localhost:1080/WebTours/home.html"  	[MsgId: MMSG-26558]
../fileDat/lib.h(4): Resource "http://localhost:1080/WebTours/images/mer_login.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
../fileDat/lib.h(4): Registered web_reg_find successful for "Text=To make reservations,please enter your account information to the left" (count=1)  	[MsgId: MMSG-26364]
../fileDat/lib.h(4): web_url("SignOff Button") was successful, 2173 body bytes, 584 header bytes, 24 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(224): Notify: Transaction "LogOut" ended with a "Pass" status (Duration: 5,0952 Think Time: 5,0139 Wasted Time: 0,0000).	[MsgId: MMSG-16870]
Action.c(227): Notify: Transaction "UC2_Registration" ended with a "Pass" status (Duration: 20,6185 Think Time: 20,0249 Wasted Time: 0,0005).	[MsgId: MMSG-16870]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 4.	[MsgId: MMSG-15965]
Starting iteration 5.	[MsgId: MMSG-15968]
Notify: Next row for parameter newCityUser = 12 [table  = newCityUser].	[MsgId: MMSG-13876]
Notify: Getting new value for parameter 'newCityUser': table = '..\fileDat\users.dat' column = '7' row = '12'.	[MsgId: MMSG-13877]
Notify: Next row for parameter newCreditCard = 2 [table  = newCreditCard].	[MsgId: MMSG-13876]
Notify: Getting new value for parameter 'newCreditCard': table = '..\fileDat\users.dat' column = '4' row = '2'.	[MsgId: MMSG-13877]
Notify: Next row for parameter newStreetUser = 5 [table  = newStreetUser].	[MsgId: MMSG-13876]
Notify: Getting new value for parameter 'newStreetUser': table = '..\fileDat\users.dat' column = '6' row = '5'.	[MsgId: MMSG-13877]
Notify: Next row for parameter newFirstName = 10 [table  = newFirstName].	[MsgId: MMSG-13876]
Notify: Getting new value for parameter 'newFirstName': table = '..\fileDat\users.dat' column = '2' row = '10'.	[MsgId: MMSG-13877]
Notify: Next row for parameter newLastName = 8 [table  = newLastName].	[MsgId: MMSG-13876]
Notify: Getting new value for parameter 'newLastName': table = '..\fileDat\users.dat' column = '3' row = '8'.	[MsgId: MMSG-13877]
Notify: Next row for parameter newExpCreditCard = 1 [table  = newExpCreditCard].	[MsgId: MMSG-13876]
Notify: Getting new value for parameter 'newExpCreditCard': table = '..\fileDat\users.dat' column = '5' row = '1'.	[MsgId: MMSG-13877]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(8): Notify: Transaction "UC2_Registration" started.	[MsgId: MMSG-16999]
Action.c(16): Notify: Saving Parameter "login = blqrlzckp".	[MsgId: MMSG-13798]
Action.c(17): Notify: Saving Parameter "password = 151241341".	[MsgId: MMSG-13798]
Action.c(19): Notify: Transaction "StartWebTours" started.	[MsgId: MMSG-16999]
Action.c(21): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
Action.c(21): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
Action.c(24): web_add_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(24): web_add_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
Action.c(27): web_remove_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(27): Previous automatically added web header for "Sec-Fetch-Dest" removed  	[MsgId: MMSG-26587]
